Opgørelsesår,Kommune,Fødselsårgang,Køn,Antal børn,Gennemsnitlig højde i cm,Gennemsnitlig vægt i gram,Procentdel undervægt,Procentdel normalvægt,Procentdel moderat overvægt,Procentdel svær overvægt,urban_rural
2025,Allerød,2009.0,Mand,164,175.109756097561,62017.07317073171,1.8292682926829267,87.1951219512195,9.146341463414634,1.8292682926829267,Rural
2014,Assens,1998.0,Begge,520,169.95,60039.807692307695,1.153846153846154,83.46153846153847,12.692307692307692,2.6923076923076925,Rural
2015,Assens,1999.0,Begge,514,169.92217898832683,60538.326848249024,0.9727626459143969,80.93385214007782,14.396887159533073,3.6964980544747084,Rural
2016,Assens,2000.0,Begge,569,169.61511423550087,59773.989455184535,2.987697715289982,79.26186291739896,13.356766256590511,4.393673110720562,Rural
2017,Assens,2001.0,Begge,547,169.91956124314441,62074.040219378425,2.742230347349177,73.49177330895796,18.647166361974406,5.118829981718465,Rural
2018,Assens,2002.0,Begge,468,169.79273504273505,60408.333333333336,2.7777777777777777,77.77777777777779,16.45299145299145,2.9914529914529915,Rural
2019,Assens,2003.0,Begge,487,169.80492813141683,60006.160164271045,1.8480492813141685,81.51950718685832,14.168377823408623,2.4640657084188913,Rural
2020,Assens,2004.0,Begge,448,170.26116071428572,60109.82142857143,3.571428571428571,79.46428571428571,14.0625,2.9017857142857144,Rural
2021,Assens,2005.0,Begge,446,170.44170403587444,61110.31390134529,3.587443946188341,76.45739910313901,15.919282511210762,4.0358744394618835,Rural
2022,Assens,2006.0,Begge,434,170.80414746543778,62700.69124423963,2.5345622119815667,75.34562211981567,16.82027649769585,5.299539170506913,Rural
2023,Assens,2007.0,Begge,410,170.07073170731707,61124.87804878049,0.975609756097561,78.53658536585367,14.634146341463413,5.853658536585367,Rural
2024,Assens,2008.0,Begge,428,169.7570093457944,61060.51401869159,0.7009345794392523,77.33644859813083,15.654205607476634,6.308411214953271,Rural
2025,Assens,2009.0,Begge,372,169.76344086021504,60216.93548387097,1.881720430107527,77.68817204301075,16.666666666666664,3.763440860215054,Rural
2014,Assens,1998.0,Kvinde,271,165.50553505535055,56991.14391143912,1.4760147601476015,83.39483394833948,12.915129151291513,2.214022140221402,Rural
2015,Assens,1999.0,Kvinde,259,165.54054054054055,56669.11196911197,0.7722007722007722,84.94208494208493,11.583011583011583,2.7027027027027026,Rural
2016,Assens,2000.0,Kvinde,298,165.9228187919463,57199.328859060406,4.697986577181208,78.85906040268456,13.422818791946309,3.0201342281879198,Rural
2017,Assens,2001.0,Kvinde,272,165.68382352941177,59622.42647058824,1.8382352941176472,73.52941176470588,20.588235294117645,4.044117647058823,Rural
2018,Assens,2002.0,Kvinde,249,165.36144578313252,57583.132530120485,2.8112449799196786,76.30522088353415,17.269076305220885,3.614457831325301,Rural
2019,Assens,2003.0,Kvinde,250,165.768,56572.4,2.8000000000000003,82.39999999999999,13.600000000000001,1.2,Rural
2020,Assens,2004.0,Kvinde,222,166.22522522522522,57650.0,2.7027027027027026,81.98198198198197,13.513513513513514,1.8018018018018018,Rural
2021,Assens,2005.0,Kvinde,234,166.31196581196582,57742.307692307695,4.700854700854701,76.92307692307693,14.529914529914532,3.8461538461538463,Rural
2022,Assens,2006.0,Kvinde,193,165.81865284974094,59870.98445595855,2.072538860103627,75.12953367875647,18.65284974093264,4.145077720207254,Rural
2023,Assens,2007.0,Kvinde,178,165.57303370786516,57620.786516853936,2.247191011235955,77.52808988764045,16.292134831460675,3.932584269662921,Rural
2024,Assens,2008.0,Kvinde,191,164.95811518324606,57968.58638743455,1.0471204188481675,78.01047120418848,14.659685863874344,6.282722513089005,Rural
2025,Assens,2009.0,Kvinde,170,165.1235294117647,57157.64705882353,1.7647058823529411,80,15.294117647058824,2.941176470588235,Rural
2014,Assens,1998.0,Mand,249,174.7871485943775,63357.8313253012,0.8032128514056224,83.53413654618474,12.449799196787147,3.2128514056224895,Rural
2015,Assens,1999.0,Mand,255,174.37254901960785,64468.23529411765,1.1764705882352942,76.86274509803923,17.254901960784313,4.705882352941177,Rural
2016,Assens,2000.0,Mand,271,173.67527675276753,62605.16605166052,1.107011070110701,79.70479704797047,13.284132841328415,5.904059040590406,Rural
2017,Assens,2001.0,Mand,275,174.1090909090909,64498.90909090909,3.6363636363636362,73.45454545454545,16.727272727272727,6.181818181818182,Rural
2018,Assens,2002.0,Mand,219,174.8310502283105,63620.54794520548,2.73972602739726,79.45205479452055,15.52511415525114,2.28310502283105,Rural
2019,Assens,2003.0,Mand,237,174.0632911392405,63628.27004219409,0.8438818565400843,80.59071729957806,14.767932489451477,3.79746835443038,Rural
2020,Assens,2004.0,Mand,226,174.22566371681415,62526.10619469026,4.424778761061947,76.99115044247787,14.601769911504425,3.982300884955752,Rural
2021,Assens,2005.0,Mand,212,175.0,64827.83018867925,2.358490566037736,75.94339622641509,17.452830188679243,4.245283018867925,Rural
2022,Assens,2006.0,Mand,241,174.7966804979253,64966.80497925311,2.904564315352697,75.51867219917013,15.352697095435685,6.224066390041494,Rural
2023,Assens,2007.0,Mand,232,173.52155172413794,63813.362068965514,,79.3103448275862,13.36206896551724,7.327586206896551,Rural
2024,Assens,2008.0,Mand,237,173.62447257383965,63552.32067510548,0.42194092827004215,76.79324894514767,16.455696202531644,6.329113924050633,Rural
2025,Assens,2009.0,Mand,202,173.66831683168317,62791.58415841584,1.9801980198019802,75.74257425742574,17.82178217821782,4.455445544554455,Rural
2014,Ballerup,1998.0,Begge,78,168.15384615384616,60705.1282051282,6.41025641025641,69.23076923076923,19.230769230769234,5.128205128205128,Rural
2015,Ballerup,1999.0,Begge,146,166.63013698630138,58217.12328767123,1.36986301369863,83.56164383561644,11.643835616438356,3.4246575342465753,Rural
2016,Ballerup,2000.0,Begge,186,171.25806451612902,62844.62365591398,0.5376344086021506,79.03225806451613,12.903225806451612,7.526881720430108,Rural
2017,Ballerup,2001.0,Begge,304,169.75986842105263,60899.01315789474,1.9736842105263157,78.28947368421053,16.447368421052634,3.289473684210526,Rural
2018,Ballerup,2002.0,Begge,188,165.82978723404256,56240.425531914894,3.1914893617021276,76.06382978723404,18.085106382978726,2.6595744680851063,Rural
2019,Ballerup,2003.0,Begge,257,166.4863813229572,57555.64202334631,3.11284046692607,77.431906614786,14.785992217898833,4.669260700389105,Rural
2020,Ballerup,2004.0,Begge,329,170.11246200607903,60618.237082066866,2.43161094224924,79.33130699088146,13.069908814589665,5.167173252279635,Rural
2021,Ballerup,2005.0,Begge,474,169.0548523206751,59353.79746835443,2.109704641350211,79.74683544303798,14.767932489451477,3.375527426160337,Rural
2022,Ballerup,2006.0,Begge,470,170.46595744680852,61400.0,2.3404255319148937,79.7872340425532,14.680851063829786,3.1914893617021276,Rural
2023,Ballerup,2007.0,Begge,427,171.44496487119437,62266.978922716626,1.639344262295082,81.73302107728337,12.177985948477751,4.449648711943794,Rural
2024,Ballerup,2008.0,Begge,514,171.50194552529183,62531.32295719844,1.1673151750972763,79.96108949416343,15.758754863813229,3.11284046692607,Rural
2025,Ballerup,2009.0,Begge,498,170.43775100401606,60769.27710843374,2.4096385542168677,80.32128514056225,12.248995983935743,5.020080321285141,Rural
2014,Ballerup,1998.0,Kvinde,44,165.1818181818182,60134.09090909091,6.8181818181818175,65.9090909090909,20.454545454545457,6.8181818181818175,Rural
2015,Ballerup,1999.0,Kvinde,82,164.3780487804878,57440.243902439026,1.2195121951219512,82.92682926829268,12.195121951219512,3.6585365853658534,Rural
2016,Ballerup,2000.0,Kvinde,75,165.30666666666667,58328.0,1.3333333333333335,80,13.333333333333334,5.333333333333334,Rural
2017,Ballerup,2001.0,Kvinde,153,165.7843137254902,58639.86928104575,1.9607843137254901,77.77777777777779,16.33986928104575,3.9215686274509802,Rural
2018,Ballerup,2002.0,Kvinde,87,162.67816091954023,55755.1724137931,2.2988505747126435,70.11494252873564,24.137931034482758,3.4482758620689653,Rural
2019,Ballerup,2003.0,Kvinde,125,164.36,57194.4,2.4,77.60000000000001,14.399999999999999,5.6000000000000005,Rural
2020,Ballerup,2004.0,Kvinde,159,165.72955974842768,56635.84905660377,3.1446540880503147,81.76100628930818,12.578616352201259,2.515723270440252,Rural
2021,Ballerup,2005.0,Kvinde,242,165.3595041322314,57227.27272727273,2.479338842975207,79.33884297520662,15.289256198347106,2.8925619834710745,Rural
2022,Ballerup,2006.0,Kvinde,223,165.80269058295963,58760.53811659193,2.242152466367713,82.95964125560538,12.10762331838565,2.690582959641256,Rural
2023,Ballerup,2007.0,Kvinde,190,166.34736842105264,58469.47368421053,1.5789473684210527,86.31578947368422,7.894736842105263,4.2105263157894735,Rural
2024,Ballerup,2008.0,Kvinde,229,166.34497816593887,58494.759825327514,2.1834061135371177,80.78602620087337,15.283842794759824,1.7467248908296942,Rural
2025,Ballerup,2009.0,Kvinde,252,165.47619047619048,57630.95238095238,2.7777777777777777,81.74603174603175,10.317460317460316,5.158730158730158,Rural
2014,Ballerup,1998.0,Mand,34,172.0,61444.117647058825,5.88235294117647,73.52941176470588,17.647058823529413,2.941176470588235,Rural
2015,Ballerup,1999.0,Mand,64,169.515625,59212.5,1.5625,84.375,10.9375,3.125,Rural
2016,Ballerup,2000.0,Mand,111,175.27927927927928,65896.39639639639,,78.37837837837837,12.612612612612612,9.00900900900901,Rural
2017,Ballerup,2001.0,Mand,151,173.78807947019868,63188.079470198674,1.9867549668874174,78.80794701986756,16.55629139072848,2.6490066225165565,Rural
2018,Ballerup,2002.0,Mand,101,168.54455445544554,56658.41584158416,3.9603960396039604,81.1881188118812,12.871287128712872,1.9801980198019802,Rural
2019,Ballerup,2003.0,Mand,132,168.5,57897.72727272727,3.787878787878788,77.27272727272727,15.151515151515152,3.787878787878788,Rural
2020,Ballerup,2004.0,Mand,170,174.21176470588236,64342.94117647059,1.7647058823529411,77.05882352941177,13.529411764705882,7.647058823529412,Rural
2021,Ballerup,2005.0,Mand,232,172.9094827586207,61571.98275862069,1.7241379310344827,80.17241379310344,14.224137931034484,3.8793103448275863,Rural
2022,Ballerup,2006.0,Mand,247,174.67611336032388,63782.995951417004,2.42914979757085,76.92307692307693,17.00404858299595,3.643724696356275,Rural
2023,Ballerup,2007.0,Mand,237,175.53164556962025,65311.39240506329,1.6877637130801686,78.05907172995781,15.611814345991561,4.641350210970464,Rural
2024,Ballerup,2008.0,Mand,285,175.64561403508773,65774.73684210527,0.3508771929824561,79.2982456140351,16.140350877192983,4.2105263157894735,Rural
2025,Ballerup,2009.0,Mand,246,175.52032520325204,63984.14634146341,2.0325203252032518,78.86178861788618,14.227642276422763,4.878048780487805,Rural
2014,Billund,1998.0,Begge,319,169.32915360501568,60184.32601880878,0.6269592476489028,79.62382445141067,15.673981191222571,4.075235109717868,Rural
2015,Billund,1999.0,Begge,350,169.3542857142857,60556.57142857143,2.2857142857142856,78.85714285714286,13.428571428571429,5.428571428571429,Rural
2016,Billund,2000.0,Begge,370,169.40540540540542,59923.51351351351,1.891891891891892,79.72972972972973,15.135135135135137,3.2432432432432434,Rural
2017,Billund,2001.0,Begge,277,170.03971119133573,61853.79061371841,1.083032490974729,77.9783393501805,16.967509025270758,3.9711191335740073,Rural
2018,Billund,2002.0,Begge,277,168.5306859205776,59505.415162454876,3.2490974729241873,79.42238267148014,12.996389891696749,4.332129963898916,Rural
2019,Billund,2003.0,Begge,313,169.05111821086263,59185.62300319489,3.1948881789137378,78.91373801916933,16.293929712460063,1.5974440894568689,Rural
2020,Billund,2004.0,Begge,263,168.9467680608365,60338.783269961976,1.520912547528517,77.18631178707224,18.631178707224336,2.6615969581749046,Rural
2021,Billund,2005.0,Begge,312,168.80769230769232,60612.820512820515,0.9615384615384616,79.48717948717949,14.423076923076922,5.128205128205128,Rural
2022,Billund,2006.0,Begge,298,168.83221476510067,62061.74496644295,1.6778523489932886,69.79865771812081,22.483221476510067,6.0402684563758395,Rural
2023,Billund,2007.0,Begge,289,168.6574394463668,61780.96885813149,2.0761245674740483,71.97231833910035,21.453287197231834,4.498269896193772,Rural
2024,Billund,2008.0,Begge,323,169.34055727554178,61841.79566563467,0.9287925696594427,71.8266253869969,21.981424148606813,5.263157894736842,Rural
2025,Billund,2009.0,Begge,284,168.67253521126761,60630.98591549296,1.056338028169014,76.76056338028168,16.549295774647888,5.633802816901409,Rural
2014,Billund,1998.0,Kvinde,159,165.20754716981133,58625.157232704405,,79.87421383647799,15.09433962264151,5.031446540880504,Rural
2015,Billund,1999.0,Kvinde,172,165.95348837209303,58374.41860465116,2.3255813953488373,80.23255813953489,10.465116279069768,6.976744186046512,Rural
2016,Billund,2000.0,Kvinde,186,165.06451612903226,58144.086021505376,2.1505376344086025,80.10752688172043,13.978494623655912,3.763440860215054,Rural
2017,Billund,2001.0,Kvinde,136,165.875,59656.617647058825,0.7352941176470588,79.41176470588235,15.441176470588236,4.411764705882353,Rural
2018,Billund,2002.0,Kvinde,139,165.20143884892087,57789.20863309353,2.158273381294964,81.29496402877699,13.66906474820144,2.877697841726619,Rural
2019,Billund,2003.0,Kvinde,157,165.39490445859872,57512.10191082802,3.821656050955414,76.43312101910828,18.471337579617835,1.2738853503184715,Rural
2020,Billund,2004.0,Kvinde,130,164.66923076923078,57774.61538461538,0.7692307692307693,79.23076923076923,17.692307692307693,2.307692307692308,Rural
2021,Billund,2005.0,Kvinde,154,164.80519480519482,58850.64935064935,1.2987012987012987,77.92207792207793,15.584415584415584,5.194805194805195,Rural
2022,Billund,2006.0,Kvinde,150,165.70666666666668,60058.0,0.6666666666666667,69.33333333333334,27.333333333333332,2.666666666666667,Rural
2023,Billund,2007.0,Kvinde,141,164.7872340425532,58745.39007092199,2.8368794326241136,73.04964539007092,21.27659574468085,2.8368794326241136,Rural
2024,Billund,2008.0,Kvinde,154,165.52597402597402,60694.805194805194,0.6493506493506493,70.77922077922078,22.727272727272727,5.844155844155844,Rural
2025,Billund,2009.0,Kvinde,148,165.75675675675674,59799.32432432433,0.6756756756756757,72.2972972972973,21.62162162162162,5.405405405405405,Rural
2014,Billund,1998.0,Mand,160,173.425,61733.75,1.25,79.375,16.25,3.125,Rural
2015,Billund,1999.0,Mand,178,172.64044943820224,62665.168539325845,2.247191011235955,77.52808988764045,16.292134831460675,3.932584269662921,Rural
2016,Billund,2000.0,Mand,184,173.79347826086956,61722.282608695656,1.6304347826086956,79.34782608695652,16.304347826086957,2.717391304347826,Rural
2017,Billund,2001.0,Mand,141,174.05673758865248,63973.04964539007,1.4184397163120568,76.59574468085107,18.439716312056735,3.546099290780142,Rural
2018,Billund,2002.0,Mand,138,171.8840579710145,61234.057971014496,4.3478260869565215,77.53623188405797,12.318840579710146,5.797101449275362,Rural
2019,Billund,2003.0,Mand,156,172.73076923076923,60869.8717948718,2.564102564102564,81.41025641025641,14.102564102564102,1.9230769230769231,Rural
2020,Billund,2004.0,Mand,133,173.12781954887217,62845.112781954886,2.2556390977443606,75.18796992481202,19.548872180451127,3.007518796992481,Rural
2021,Billund,2005.0,Mand,158,172.70886075949366,62330.379746835446,0.6329113924050633,81.0126582278481,13.291139240506327,5.063291139240507,Rural
2022,Billund,2006.0,Mand,148,172.0,64092.56756756757,2.7027027027027026,70.27027027027027,17.56756756756757,9.45945945945946,Rural
2023,Billund,2007.0,Mand,148,172.34459459459458,64672.97297297297,1.3513513513513513,70.94594594594594,21.62162162162162,6.081081081081082,Rural
2024,Billund,2008.0,Mand,169,172.81656804733728,62886.98224852071,1.183431952662722,72.7810650887574,21.301775147928996,4.733727810650888,Rural
2025,Billund,2009.0,Mand,136,171.84558823529412,61536.029411764706,1.4705882352941175,81.61764705882352,11.029411764705882,5.88235294117647,Rural
2014,Bornholm,1998.0,Begge,40,169.8,63497.5,2.5,75,17.5,5.0,Rural
2015,Bornholm,1999.0,Begge,101,170.73267326732673,64612.87128712871,1.9801980198019802,74.25742574257426,13.861386138613863,9.900990099009901,Rural
2016,Bornholm,2000.0,Begge,358,171.18435754189943,64008.100558659215,1.3966480446927374,76.53631284916202,17.318435754189945,4.748603351955307,Rural
2017,Bornholm,2001.0,Begge,338,171.36686390532543,64898.81656804734,0.8875739644970414,74.55621301775149,18.639053254437872,5.9171597633136095,Rural
2018,Bornholm,2002.0,Begge,351,170.37037037037038,65324.21652421652,0.8547008547008548,68.94586894586895,20.7977207977208,9.401709401709402,Rural
2019,Bornholm,2003.0,Begge,396,170.239898989899,63662.37373737374,1.2626262626262625,73.48484848484848,19.444444444444446,5.808080808080808,Rural
2020,Bornholm,2004.0,Begge,373,170.6058981233244,62848.79356568365,1.6085790884718498,76.40750670241286,16.890080428954423,5.093833780160858,Rural
2021,Bornholm,2005.0,Begge,375,169.88266666666667,62607.2,3.733333333333334,76,13.866666666666665,6.4,Rural
2022,Bornholm,2006.0,Begge,397,170.42821158690177,63686.146095717886,2.770780856423174,71.78841309823679,20.40302267002519,5.037783375314862,Rural
2023,Bornholm,2007.0,Begge,396,169.4848484848485,62958.58585858586,2.0202020202020203,72.97979797979798,17.424242424242426,7.575757575757576,Rural
2024,Bornholm,2008.0,Begge,441,169.56009070294783,62211.791383219956,0.6802721088435374,75.51020408163265,18.367346938775512,5.442176870748299,Rural
2025,Bornholm,2009.0,Begge,331,169.78851963746223,62436.25377643504,2.719033232628399,77.0392749244713,14.803625377643503,5.438066465256798,Rural
2014,Bornholm,1998.0,Kvinde,17,165.8235294117647,60229.41176470588,,76.47058823529412,17.647058823529413,5.88235294117647,Rural
2015,Bornholm,1999.0,Kvinde,39,163.51282051282053,58935.89743589744,5.128205128205128,69.23076923076923,12.82051282051282,12.82051282051282,Rural
2016,Bornholm,2000.0,Kvinde,176,165.8125,60675.568181818184,1.7045454545454544,76.70454545454545,15.340909090909092,6.25,Rural
2017,Bornholm,2001.0,Kvinde,166,166.4156626506024,61603.614457831325,,76.50602409638554,19.27710843373494,4.216867469879518,Rural
2018,Bornholm,2002.0,Kvinde,169,165.2958579881657,62296.44970414201,1.183431952662722,68.63905325443787,20.118343195266274,10.059171597633137,Rural
2019,Bornholm,2003.0,Kvinde,204,165.09803921568627,60382.35294117647,0.9803921568627451,74.50980392156863,21.07843137254902,3.431372549019608,Rural
2020,Bornholm,2004.0,Kvinde,174,166.1206896551724,60248.275862068964,1.7241379310344827,74.71264367816092,20.114942528735632,3.4482758620689653,Rural
2021,Bornholm,2005.0,Kvinde,171,165.39766081871346,60964.32748538012,4.093567251461988,70.17543859649122,19.298245614035086,6.432748538011696,Rural
2022,Bornholm,2006.0,Kvinde,186,164.8279569892473,59492.47311827957,4.838709677419355,72.04301075268818,19.35483870967742,3.763440860215054,Rural
2023,Bornholm,2007.0,Kvinde,198,165.26767676767676,59737.37373737374,2.525252525252525,73.23232323232324,19.19191919191919,5.05050505050505,Rural
2024,Bornholm,2008.0,Kvinde,209,164.51196172248802,59519.617224880385,0.4784688995215311,72.24880382775119,22.48803827751196,4.784688995215311,Rural
2025,Bornholm,2009.0,Kvinde,159,163.71069182389937,57247.798742138366,2.515723270440252,80.50314465408806,13.20754716981132,3.7735849056603774,Rural
